name,nobjquadnegev,nintvars,nnlvars,nsos1,nsos2,conscurvature,njacobiannz,nlaghessiandiagnz,ncontvars,nquadfunc,laghessianmaxblocksize,objsense,nbinvars,nlnz,convex,nz,nobjquadposev,laghessianminblocksize,nobjquadnz,solsource,nlaghessianblocks,donor,nsemi,nlaghessiannz,laghessianavgblocksize,ncons,nconcavenlcons,nnlbinvars,nconvexnlcons,nquadcons,nvars,nobjnlnz,solinfeasibility,objcurvature,nindefinitenlcons,nnlintvars,ndiagquadcons,nnlsemi,nobjnz,nlincons,nsingleboundedvars,nlinfunc,nboundedvars,njacobiannlnz,nobjquaddiagnz,objtype,probtype,solobjvalue,nnlfunc,density,nldensity,objquaddensity,objquadproblevfrac
QPLIB_3380,303,0,8904,0,0,linear,72965,8904,0,1,8904,min,8904,8904,False,81869,8601,8904,17807,Solution found by SCIP,1,Ruth Misener,0,26710,8904.0,823,0,8904,0,0,8904,8904,0.0,indefinite,0,0,0,0,8904,823,0,823,0,0,8904,quadratic,QBL,56161.9323,1,0.011158533527,1.0,0.000336901997063,0.0340296495957
QPLIB_3385,0,0,40,0,0,indefinite,559,0,155,60,8,min,0,120,False,564,0,8,0,Solution found by SCIP,5,Ruth Misener,0,120,8.0,137,0,0,0,60,155,0,3.637978807e-12,linear,60,0,0,0,5,77,0,78,40,120,0,linear,LCQ,586.6800191,60,0.0263674614306,0.05,0.0,0.0
QPLIB_3387,0,0,80,0,0,indefinite,1062,0,170,65,20,min,0,460,False,1098,0,20,0,Solution found by SCIP,4,Ruth Misener,0,440,20.0,83,0,0,0,65,170,0,3.637978807e-12,linear,65,0,0,0,36,18,0,19,80,460,0,linear,LCQ,403.1959738,65,0.0768907563025,0.0884615384615,0.0,0.0
QPLIB_3402,68,0,144,0,0,linear,288,0,0,1,144,min,144,144,False,432,76,144,8448,Solution found by BARON,1,Ruth Misener,0,16896,144.0,24,0,144,0,0,144,144,0.0,indefinite,0,0,0,0,144,24,0,24,0,0,0,quadratic,QBL,224416.0,1,0.12,1.0,0.814814814815,0.472222222222
QPLIB_3413,180,0,400,0,0,linear,800,0,0,1,400,min,400,400,False,1200,180,400,7220,Solution found by CPLEX,1,Ruth Misener,0,14440,400.0,40,0,400,0,0,400,400,0.0,indefinite,0,0,0,0,400,40,0,40,0,0,0,quadratic,QBL,2192.0,1,0.0731707317073,1.0,0.09025,0.45
QPLIB_3416,0,0,200,0,0,indefinite,2640,0,424,96,25,min,0,1184,False,2720,0,25,0,Solution found by ANTIGONE,8,Ruth Misener,0,1152,25.0,128,0,0,0,96,424,0,2.910383046e-11,linear,96,0,0,0,80,32,0,33,200,1184,0,linear,LCQ,556.6751626,96,0.0497294134854,0.0616666666667,0.0,0.0
QPLIB_3496,0,56,208,0,0,indefinite,3947,0,72,64,26,min,200,678,False,3979,0,26,0,Solution found by SCIP,8,Stefan Vigerske,0,400,26.0,687,0,144,0,64,328,0,4.547473509e-13,linear,64,56,0,0,32,623,8,624,56,678,0,linear,LGQ,191.7295481,64,0.0176324092456,0.0509314903846,0.0,0.0
QPLIB_3502,0,0,12906,0,0,indefinite,67868,0,2090,3130,11025,min,10920,44884,False,67869,0,209,0,,10,Stefan Vigerske,0,25792,1290.6,3339,0,10816,0,3130,13010,0,,linear,3130,0,0,0,1,209,2090,210,0,44884,0,linear,LMQ,,3130,0.00156188008303,0.0011111061601,0.0,0.0
QPLIB_3505,0,0,402,0,0,indefinite,82010,402,603,2,1,min,201,402,False,82211,0,1,0,Solution found by SCIP,402,Stefan Vigerske,0,402,1.0,607,0,0,0,2,804,0,1.110223025e-16,linear,2,0,2,0,201,605,2,606,0,402,0,linear,LMQ,-1.127284376,2,0.16817843349,0.5,0.0,0.0
QPLIB_3506,240,0,496,0,0,linear,0,0,0,1,496,max,496,496,False,496,240,496,960,Solution found by BARON,1,Stefan Vigerske,0,1920,496.0,0,0,496,0,0,496,496,0.0,indefinite,0,0,0,0,496,0,0,0,0,0,0,quadratic,QBN,478.0,1,1.0,1.0,0.00780437044745,0.483870967742
QPLIB_3508,0,0,3292,0,0,indefinite,19499,0,891,1332,2500,min,2450,14109,False,19500,0,99,0,Solution found by BARON,9,Stefan Vigerske,0,6566,365.777778,1431,0,2401,0,1332,3341,0,6.661338148e-16,linear,1332,0,0,0,1,99,891,100,0,14109,0,linear,LMQ,-1.151205516,1332,0.0040758211421,0.00321760095454,0.0,0.0
QPLIB_3510,0,0,19,0,0,indefinite,11533,0,919,21,5,max,105,42,False,11722,0,4,0,Solution found by ANTIGONE,4,Stefan Vigerske,0,42,4.75,4589,0,0,0,21,1024,0,4.91127139e-11,linear,21,0,0,0,189,4568,0,4569,19,42,0,linear,LMQ,113658343.3,21,0.00249395765251,0.105263157895,0.0,0.0
QPLIB_3511,0,0,891,0,0,indefinite,26702,0,3292,1283,99,min,2450,9307,False,26703,0,99,0,Solution found by BARON,9,Stefan Vigerske,0,1764,99.0,6233,0,0,0,1283,5742,0,1.33226763e-15,linear,1283,0,0,0,1,4950,891,4951,0,9307,0,linear,LMQ,-1.140252838,1283,0.000745984956599,0.00814151736469,0.0,0.0
QPLIB_3512,0,0,76,0,0,indefinite,1271,0,119,24,8,max,72,256,False,1413,0,3,0,Solution found by BARON,12,Stefan Vigerske,0,208,6.333333,427,0,0,0,24,191,0,1.110223025e-15,linear,24,0,0,0,142,403,0,404,76,256,0,linear,LMQ,45.29656579,24,0.0172848265401,0.140350877193,0.0,0.0
QPLIB_3513,0,0,1376,0,0,indefinite,25084,0,1897,763,22,max,123,2902,False,25312,0,2,0,Solution found by SCIP,138,Stefan Vigerske,0,2902,9.971014,3332,0,0,0,763,2020,0,1.136868377e-13,linear,763,0,0,0,228,2569,872,2570,504,2902,0,linear,LMQ,85.44891308,763,0.00375958387918,0.00276410436161,0.0,0.0
QPLIB_3514,0,0,1815,0,0,indefinite,5400,900,1800,900,61,min,15,2700,False,6315,0,1,0,Solution found by SCIP,915,Stefan Vigerske,0,2700,1.983607,1860,0,15,0,900,1815,0,2.220446049e-16,linear,900,0,0,0,915,960,1800,961,0,2700,0,linear,LMQ,366.6218167,900,0.00186960711605,0.00165289256198,0.0,0.0
QPLIB_3515,0,0,270,0,0,indefinite,4802,0,382,48,18,min,352,2070,False,5491,0,18,0,Solution found by ANTIGONE,15,Stefan Vigerske,0,1350,18.0,768,0,0,0,48,734,0,1.455191523e-11,linear,48,0,0,0,689,720,0,721,270,2070,0,linear,LMQ,950960.1503,48,0.00972812279651,0.159722222222,0.0,0.0
QPLIB_3522,0,0,588,0,0,indefinite,2310,0,588,42,14,min,42,588,False,2352,0,14,0,Solution found by ALPHAECP,42,Stefan Vigerske,0,1092,14.0,254,0,0,0,42,630,0,2.546585165e-11,linear,42,0,0,0,42,212,588,213,0,588,0,linear,LMQ,84.91792756,42,0.0146405228758,0.0238095238095,0.0,0.0
QPLIB_3523,91,0,182,0,0,linear,4368,0,27,1,182,min,155,182,False,4550,91,182,2184,Solution found by SCIP,1,Stefan Vigerske,0,4368,182.0,1456,0,155,0,0,182,182,0.0,indefinite,0,0,0,0,182,1456,0,1456,27,0,0,quadratic,QML,-615.0,1,0.0171585449554,1.0,0.131868131868,0.5
QPLIB_3524,0,0,144,0,0,indefinite,10319,0,949,192,7,max,132,384,False,10473,0,5,0,Solution found by ANTIGONE,24,Stefan Vigerske,0,384,6.0,3357,0,0,0,192,1081,0,1.705302566e-13,linear,192,0,0,0,154,3165,0,3166,144,384,0,linear,LMQ,4683.868286,192,0.00288512555654,0.0138888888889,0.0,0.0
QPLIB_3525,831,1662,1662,0,0,indefinite,11765,0,87,40,2,min,0,8822,False,13427,831,2,831,Solution found by GUROBI,831,Stefan Vigerske,0,1662,2.0,91,0,0,0,39,1749,1662,6.217248938e-14,indefinite,39,1662,0,0,1662,52,0,52,1662,7160,0,quadratic,QGQ,4028.339882,40,0.0834451984985,0.13270156438,0.000601684717208,0.47512864494
QPLIB_3529,0,0,400,0,0,indefinite,6168,0,1488,544,9,min,38,1088,False,6325,0,4,0,Solution found by SCIP,64,Stefan Vigerske,0,1088,6.25,2124,0,0,0,544,1526,0,2.579554348e-10,linear,544,0,0,0,157,1580,0,1581,400,1088,0,linear,LMQ,-46376.205,544,0.00195050497263,0.005,0.0,0.0
QPLIB_3533,0,0,43,0,0,indefinite,1487,0,143,25,43,min,240,111,False,1512,0,43,0,Solution found by LINDO,1,Stefan Vigerske,0,172,43.0,201,0,0,0,25,383,0,8.881784197e-15,linear,25,0,0,0,25,176,0,177,4,111,0,linear,LMQ,484.3286442,25,0.0195434687072,0.103255813953,0.0,0.0
QPLIB_3547,0,0,6,0,0,linear,8556,6,1536,1,1,min,462,6,True,8568,6,1,6,Solution found by SCIP,6,Stefan Vigerske,0,6,1.0,3137,0,0,0,0,1998,6,0.0,convex,0,0,0,0,12,3137,6,3137,0,0,6,quadratic,DML,-0.56000837,1,0.00136656733215,1.0,0.166666666667,0.0
QPLIB_3549,0,0,408,0,0,indefinite,8640,0,1033,583,51,min,650,3990,False,8641,0,51,0,Solution found by BARON,8,Stefan Vigerske,0,800,51.0,1909,0,0,0,583,1683,0,6.965782118e-15,linear,583,0,0,0,1,1326,408,1327,0,3990,0,linear,LMQ,-1.111602303,583,0.00268810681499,0.0167742911916,0.0,0.0
QPLIB_3554,46,0,185,0,0,linear,1124,185,370,1,185,min,14,185,False,1309,139,185,17205,Solution found by SCIP,1,Stefan Vigerske,0,34225,185.0,556,0,0,0,0,384,185,8.881784197e-16,indefinite,0,0,0,0,185,556,0,556,0,0,185,quadratic,QML,424.5441036,1,0.00612002543387,1.0,1.0,0.119791666667
QPLIB_3562,0,56,56,0,0,indefinite,273,0,0,7,8,min,7,98,False,287,0,8,0,Solution found by ANTIGONE,7,Stefan Vigerske,0,98,8.0,42,0,0,0,7,63,0,0.0,linear,7,56,0,0,14,35,0,36,56,98,0,linear,LIQ,15.0,7,0.105943152455,0.25,0.0,0.0
QPLIB_3565,132,0,276,0,0,linear,0,0,0,1,276,max,276,276,False,276,132,276,528,Solution found by BARON,1,Stefan Vigerske,0,1056,276.0,0,0,276,0,0,276,276,0.0,indefinite,0,0,0,0,276,0,0,0,0,0,0,quadratic,QBN,282.0,1,1.0,1.0,0.0138626339004,0.478260869565
QPLIB_3580,0,0,42,0,0,indefinite,306,0,24,18,7,min,108,54,False,420,0,7,0,Solution found by LINDO,6,Stefan Vigerske,0,108,7.0,63,0,18,0,18,132,0,9.091467579e-10,linear,18,0,0,0,114,45,24,46,0,54,0,linear,LMQ,539635.469,18,0.0497159090909,0.0714285714286,0.0,0.0
QPLIB_3582,0,0,56,0,0,indefinite,488,0,32,24,7,min,184,72,False,680,0,7,0,Solution found by ALPHAECP,8,Stefan Vigerske,0,144,7.0,84,0,24,0,24,216,0,5.551115123e-17,linear,24,0,0,0,192,60,32,61,0,72,0,linear,LMQ,469654.8988,24,0.037037037037,0.0535714285714,0.0,0.0
QPLIB_3584,232,0,528,0,0,linear,32736,0,0,1,528,min,528,528,False,33264,296,528,11191,Solution found by LOCALSOLVER,1,Stefan Vigerske,0,22382,528.0,10912,0,528,0,0,528,528,0.0,indefinite,0,0,0,0,528,10912,0,10912,0,0,0,quadratic,QBL,-25254.0,1,0.00577293136626,1.0,0.0802843778696,0.439393939394
QPLIB_3587,120,0,240,0,0,linear,480,0,0,1,240,min,240,240,False,720,120,240,3648,Solution found by BARON,1,Stefan Vigerske,0,7296,240.0,46,0,240,0,0,240,240,0.0,indefinite,0,0,0,0,240,46,0,46,0,0,0,quadratic,QBL,15595.0,1,0.063829787234,1.0,0.126666666667,0.5
QPLIB_3588,0,0,968,0,0,indefinite,6360,0,392,584,625,min,600,4944,False,6361,0,49,0,Solution found by BARON,8,Stefan Vigerske,0,1920,121.0,633,0,576,0,584,992,0,4.440892099e-16,linear,584,0,0,0,1,49,392,50,0,4944,0,linear,LMQ,-1.129530785,584,0.0101140353109,0.008745613042,0.0,0.0
QPLIB_3592,225,0,450,0,0,linear,43523,0,225,1,2,min,225,450,False,43973,225,2,225,Solution found by LOCALSOLVER,225,Stefan Vigerske,0,450,2.0,255,0,225,0,0,450,450,0.0,indefinite,0,0,0,0,450,255,0,255,0,0,0,quadratic,QML,388214.0,1,0.381710069444,1.0,0.00222222222222,0.5
QPLIB_3596,0,0,214,0,0,indefinite,3582,214,921,132,1,min,104,214,False,3595,0,1,0,Solution found by SCIP,214,Stefan Vigerske,0,214,1.0,1186,0,0,0,132,1025,0,7.275957614e-12,linear,132,0,132,0,13,1054,0,1055,214,214,0,linear,LMQ,-1961.815672,132,0.00295477428237,0.00757575757576,0.0,0.0
QPLIB_3600,0,0,28,0,0,indefinite,284,0,16,12,7,min,112,36,False,400,0,7,0,Solution found by ALPHAECP,4,Stefan Vigerske,0,72,7.0,57,0,12,0,12,128,0,0.0,linear,12,0,0,0,116,45,16,46,0,36,0,linear,LMQ,300176.5637,12,0.0538793103448,0.107142857143,0.0,0.0
QPLIB_3605,0,0,144,0,0,indefinite,17277,0,1076,192,7,max,160,384,False,17437,0,5,0,Solution found by BARON,24,Stefan Vigerske,0,384,6.0,4507,0,0,0,192,1236,0,5.820766091e-11,linear,192,0,0,0,160,4315,0,4316,144,384,0,linear,LMQ,4792.32775,192,0.00312945988864,0.0138888888889,0.0,0.0
QPLIB_3614,105,0,210,0,0,linear,420,0,0,1,210,min,210,210,False,630,105,210,2793,Solution found by BARON,1,Stefan Vigerske,0,5586,210.0,44,0,210,0,0,210,210,0.0,indefinite,0,0,0,0,210,44,0,44,0,0,0,quadratic,QBL,14409.0,1,0.0666666666667,1.0,0.126666666667,0.5
QPLIB_3620,0,0,2455,0,0,indefinite,43970,0,3285,1344,17,max,187,5138,False,44408,0,2,0,Solution found by SCIP,228,Stefan Vigerske,0,5138,10.767544,5415,0,0,0,1344,3472,0,4.015419108e-10,linear,1344,0,0,0,438,4071,1512,4072,943,5138,0,linear,LMQ,132.5476009,1344,0.0023615809787,0.00155719619823,0.0,0.0
QPLIB_3621,0,0,1192,0,0,indefinite,20070,0,1655,665,22,max,109,2510,False,20270,0,2,0,Solution found by SCIP,120,Stefan Vigerske,0,2510,9.933333,2878,0,0,0,665,1764,0,2.273736754e-13,linear,665,0,0,0,200,2213,760,2214,432,2510,0,linear,LMQ,85.44891308,665,0.00399129201293,0.00316647323006,0.0,0.0
QPLIB_3622,0,0,2025,0,0,indefinite,6000,1000,2000,1000,41,min,25,3000,False,7025,0,1,0,Solution found by SCIP,1025,Stefan Vigerske,0,3000,1.97561,2040,0,25,0,1000,2025,0,2.220446049e-16,linear,1000,0,0,0,1025,1040,2000,1041,0,3000,0,linear,LMQ,197.3338812,1000,0.00169972356809,0.00148148148148,0.0,0.0
QPLIB_3624,0,0,6440,0,0,indefinite,19200,3200,6400,3200,81,min,40,9600,False,22440,0,1,0,Solution found by BARON,3240,Stefan Vigerske,0,9600,1.987654,6480,0,40,0,3200,6440,0,2.220446049e-16,linear,3200,0,0,0,3240,3280,6400,3281,0,9600,0,linear,LMQ,263.8991613,3200,0.000537644198378,0.000465838509317,0.0,0.0
QPLIB_3625,0,0,598,0,0,indefinite,2346,0,598,46,13,min,46,598,False,2392,0,13,0,Solution found by LINDO,46,Stefan Vigerske,0,1104,13.0,237,0,0,0,46,644,0,2.182787284e-11,linear,46,0,0,0,46,191,598,192,0,598,0,linear,LMQ,106.3541548,46,0.015606242497,0.0217391304348,0.0,0.0
QPLIB_3631,0,0,43,0,0,indefinite,2031,0,143,25,43,min,750,111,False,2056,0,43,0,Solution found by LINDO,1,Stefan Vigerske,0,172,43.0,235,0,0,0,25,893,0,3.552713679e-15,linear,25,0,0,0,25,210,0,211,4,111,0,linear,LMQ,491.3797145,25,0.00975572721924,0.103255813953,0.0,0.0
QPLIB_3642,506,0,1035,0,0,linear,0,0,0,1,1035,max,1035,1035,False,1035,506,1035,2024,Solution found by CPLEX,1,Stefan Vigerske,0,4048,1035.0,0,0,1035,0,0,1035,1035,0.0,indefinite,0,0,0,0,1035,0,0,0,0,0,0,quadratic,QBN,1034.0,1,1.0,1.0,0.00377885131508,0.488888888889
QPLIB_3643,0,72,224,0,0,indefinite,4885,0,72,68,28,min,216,758,False,4917,0,28,0,Solution found by SCIP,8,Stefan Vigerske,0,432,28.0,893,0,144,0,68,360,0,4.547473509e-13,linear,68,72,0,0,32,825,8,826,72,758,0,linear,LGQ,205.1370794,68,0.0152777777778,0.0497636554622,0.0,0.0
QPLIB_3645,0,0,201,0,0,indefinite,20906,201,302,2,1,min,101,201,False,20907,0,1,0,Solution found by SCIP,201,Stefan Vigerske,0,201,1.0,306,0,0,1,2,403,0,1.387778781e-17,linear,1,0,2,0,1,304,1,305,0,201,0,linear,LMQ,-0.1050046074,2,0.168985055084,0.5,0.0,0.0
QPLIB_3646,0,0,2020,0,0,indefinite,6000,1000,2000,1000,51,min,20,3000,False,7020,0,1,0,Solution found by SCIP,1020,Stefan Vigerske,0,3000,1.980392,2050,0,20,0,1000,2020,0,2.220446049e-16,linear,1000,0,0,0,1020,1050,2000,1051,0,3000,0,linear,LMQ,230.2021495,1000,0.00169441615054,0.00148514851485,0.0,0.0
QPLIB_3648,0,0,120,0,0,indefinite,2640,0,680,40,3,min,40,120,False,2680,0,3,0,Solution found by ANTIGONE,40,Stefan Vigerske,0,240,3.0,346,0,40,0,40,720,0,5.820766091e-11,linear,40,0,0,0,40,306,80,307,0,120,0,linear,LMQ,94.6112071,40,0.0107268651937,0.025,0.0,0.0
QPLIB_3650,462,0,946,0,0,linear,0,0,0,1,946,max,946,946,False,946,462,946,1848,Solution found by ANTIGONE,1,Stefan Vigerske,0,3696,946.0,0,0,946,0,0,946,946,0.0,indefinite,0,0,0,0,946,0,0,0,0,0,0,quadratic,QBN,922.0,1,1.0,1.0,0.00412999655834,0.488372093023
QPLIB_3651,0,0,1560,0,0,indefinite,30744,0,2139,861,22,max,137,3294,False,31000,0,2,0,Solution found by SCIP,156,Stefan Vigerske,0,3294,10.0,3803,0,0,0,861,2276,0,9.997620509e-10,linear,861,0,0,0,256,2942,984,2943,576,3294,0,linear,LMQ,85.44891245,861,0.00358054328161,0.00245242562316,0.0,0.0
QPLIB_3659,0,960,1697,0,0,indefinite,19000,0,4577,960,1697,min,0,4700,False,19960,0,1697,0,Solution found by SCIP,1,Stefan Vigerske,0,7480,1697.0,6497,0,0,0,960,5537,0,1.313722464e-10,linear,960,0,0,0,960,5537,0,5538,737,4700,0,linear,LGQ,38025000.0,960,0.000554761490636,0.00288499312512,0.0,0.0
QPLIB_3661,0,0,12997,0,0,indefinite,106855,0,12997,3221,9751,min,10816,61108,False,106856,0,105,0,,23,Stefan Vigerske,0,42016,565.086957,14245,0,0,0,3221,23813,0,,linear,3221,0,0,0,1,11024,12906,11025,0,61108,0,linear,LMQ,,3221,0.000314986442135,0.00145970207774,0.0,0.0
QPLIB_3662,0,0,56,0,0,indefinite,408,0,32,24,7,min,144,72,False,560,0,7,0,Solution found by ALPHAECP,8,Stefan Vigerske,0,144,7.0,79,0,24,0,24,176,0,5.551115123e-17,linear,24,0,0,0,152,55,32,56,0,72,0,linear,LMQ,562656.5828,24,0.0397727272727,0.0535714285714,0.0,0.0
QPLIB_3670,0,0,162,0,0,indefinite,3348,0,864,54,3,min,54,162,False,3402,0,3,0,Solution found by ALPHAECP,54,Stefan Vigerske,0,324,3.0,359,0,54,0,54,918,0,1.455191523e-11,linear,54,0,0,0,54,305,108,306,0,162,0,linear,LMQ,114.9487764,54,0.0102941176471,0.0185185185185,0.0,0.0
QPLIB_3676,0,0,9030,0,0,indefinite,27000,4500,9000,4500,151,min,30,13500,False,31530,0,1,0,Solution found by CPLEX,4530,Stefan Vigerske,0,13500,1.993377,9150,0,30,0,4500,9030,0,6.190074009e-10,linear,4500,0,0,0,4530,4650,9000,4651,0,13500,0,linear,LMQ,430.5766374,4500,0.000381564239117,0.000332225913621,0.0,0.0
QPLIB_3677,0,0,6030,0,0,indefinite,18000,3000,6000,3000,101,min,30,9000,False,21030,0,1,0,Solution found by BARON,3030,Stefan Vigerske,0,9000,1.990099,6100,0,30,0,3000,6030,0,2.220446049e-16,linear,3000,0,0,0,3030,3100,6000,3101,0,9000,0,linear,LMQ,363.0938483,3000,0.000571637795288,0.000497512437811,0.0,0.0
QPLIB_3678,0,0,200,0,0,convex,41200,200,400,1,1,min,200,200,True,41400,0,1,0,Solution found by ANTIGONE,200,Stefan Vigerske,0,200,1.0,403,0,0,1,1,600,0,1.825969931e-13,linear,0,0,1,0,200,402,0,403,0,200,0,linear,LMD,-0.1100882335,1,0.170792079208,1.0,0.0,0.0
QPLIB_3680,0,0,28,0,0,indefinite,244,0,16,12,7,min,92,36,False,340,0,7,0,Solution found by ALPHAECP,4,Stefan Vigerske,0,72,7.0,52,0,12,0,12,108,0,0.0,linear,12,0,0,0,96,40,16,41,0,36,0,linear,LMQ,347691.4107,12,0.0593990216632,0.107142857143,0.0,0.0
QPLIB_3683,0,0,42,0,0,indefinite,342,0,24,18,7,min,126,54,False,474,0,7,0,Solution found by ALPHAECP,6,Stefan Vigerske,0,108,7.0,66,0,18,0,18,150,0,7.505107646e-14,linear,18,0,0,0,132,48,24,49,0,54,0,linear,LMQ,397992.2951,18,0.0471641791045,0.0714285714286,0.0,0.0
QPLIB_3690,0,0,6020,0,0,indefinite,18000,3000,6000,3000,151,min,20,9000,False,21020,0,1,0,Solution found by SCIP,3020,Stefan Vigerske,0,9000,1.993377,6150,0,20,0,3000,6020,0,3.330669074e-16,linear,3000,0,0,0,3020,3150,6000,3151,0,9000,0,linear,LMQ,557.84865,3000,0.000567662876306,0.000498338870432,0.0,0.0
QPLIB_3692,0,0,560,0,0,indefinite,3190,560,1091,528,1,min,128,656,False,3199,0,1,0,Solution found by SCIP,560,Stefan Vigerske,0,560,1.0,1279,0,0,0,528,1219,0,1.968203378e-12,linear,528,0,528,0,9,751,528,752,32,656,0,linear,LMQ,502.417829,528,0.0020502204676,0.00221861471861,0.0,0.0
QPLIB_3693,552,0,1128,0,0,linear,0,0,0,1,1128,max,1128,1128,False,1128,552,1128,2208,Solution found by CPLEX,1,Stefan Vigerske,0,4416,1128.0,0,0,1128,0,0,1128,1128,0.0,indefinite,0,0,0,0,1128,0,0,0,0,0,0,quadratic,QBN,1148.0,1,1.0,1.0,0.0034706503697,0.489361702128
QPLIB_3694,0,0,3200,0,0,linear,9600,3200,3200,1,1,min,40,3200,True,12840,3200,1,3200,Solution found by ANTIGONE,3200,Stefan Vigerske,0,3200,1.0,3280,0,0,0,0,3240,3200,8.881784197e-16,convex,0,0,0,0,3240,3280,3200,3280,0,0,3200,quadratic,DML,263.8991613,1,0.00120785216793,1.0,0.0003125,0.0
QPLIB_3697,0,0,56,0,0,indefinite,456,0,32,24,7,min,168,72,False,632,0,7,0,Solution found by ALPHAECP,8,Stefan Vigerske,0,144,7.0,82,0,24,0,24,200,0,8.881784197e-16,linear,24,0,0,0,176,58,32,59,0,72,0,linear,LMQ,832795.5853,24,0.0380722891566,0.0535714285714,0.0,0.0
QPLIB_3698,0,0,3000,0,0,linear,9000,3000,3000,1,1,min,30,3000,True,12030,3000,1,3000,Solution found by ANTIGONE,3000,Stefan Vigerske,0,3000,1.0,3100,0,0,0,0,3030,3000,4.440892099e-16,convex,0,0,0,0,3030,3100,3000,3100,0,0,3000,quadratic,DML,363.0938483,1,0.0012803279683,1.0,0.000333333333333,0.0
QPLIB_3699,0,0,144,0,0,indefinite,5681,0,792,192,7,max,116,384,False,5834,0,5,0,,24,Stefan Vigerske,0,384,6.0,1860,0,0,0,192,908,0,,linear,192,0,0,0,153,1668,0,1669,144,384,0,linear,LMQ,,192,0.00345250410111,0.0138888888889,0.0,0.0
QPLIB_3701,0,0,180,0,0,indefinite,4200,0,1080,60,3,min,60,180,False,4260,0,3,0,Solution found by ALPHAECP,60,Stefan Vigerske,0,360,3.0,437,0,60,0,60,1140,0,1e-10,linear,60,0,0,0,60,377,120,378,0,180,0,linear,LMQ,115.2394293,60,0.00853160298005,0.0166666666667,0.0,0.0
QPLIB_3703,105,0,225,0,0,linear,450,0,0,1,225,min,225,225,False,675,120,225,21424,Solution found by LOCALSOLVER,1,Stefan Vigerske,0,42848,225.0,30,0,225,0,0,225,225,0.0,indefinite,0,0,0,0,225,30,0,30,0,0,0,quadratic,QBL,388214.0,1,0.0967741935484,1.0,0.846380246914,0.466666666667
QPLIB_3705,182,0,378,0,0,linear,0,0,0,1,378,max,378,378,False,378,182,378,728,Solution found by BARON,1,Stefan Vigerske,0,1456,378.0,0,0,378,0,0,378,378,0.0,indefinite,0,0,0,0,378,0,0,0,0,0,0,quadratic,QBN,384.0,1,1.0,1.0,0.0101900842642,0.481481481481
QPLIB_3706,342,0,703,0,0,linear,0,0,0,1,703,max,703,703,False,703,342,703,1368,Solution found by CPLEX,1,Stefan Vigerske,0,2736,703.0,0,0,703,0,0,703,703,0.0,indefinite,0,0,0,0,703,0,0,0,0,0,0,quadratic,QBN,682.0,1,1.0,1.0,0.00553611933413,0.486486486486
QPLIB_3708,0,0,1592,0,0,linear,26897,1592,12916,1,1,min,14,1592,True,28489,1592,1,1592,Solution found by ANTIGONE,1592,Stefan Vigerske,0,1592,1.0,12917,0,0,0,0,12930,1592,1.776356839e-15,convex,0,0,0,0,1592,12917,1008,12917,0,0,1592,quadratic,DML,-9411.998908,1,0.000170562439958,1.0,0.000628140703518,0.0
QPLIB_3709,288,0,600,0,0,linear,1200,0,0,1,600,min,600,600,False,1800,312,600,165300,Solution found by ALPHAECP,1,Stefan Vigerske,0,330600,600.0,50,0,600,0,0,600,600,0.0,indefinite,0,0,0,0,600,50,0,50,0,0,0,quadratic,QBL,5726530.0,1,0.0588235294118,1.0,0.918333333333,0.48
QPLIB_3713,0,0,126,0,0,indefinite,2436,0,630,42,3,min,42,126,False,2478,0,3,0,Solution found by ALPHAECP,42,Stefan Vigerske,0,252,3.0,296,0,42,0,42,672,0,2e-10,linear,42,0,0,0,42,254,84,255,0,126,0,linear,LMQ,85.88379546,42,0.0124158249158,0.0238095238095,0.0,0.0
QPLIB_3714,117,0,120,0,0,linear,120,0,0,1,40,min,120,120,False,240,3,40,2340,Solution found by SCIP,3,Stefan Vigerske,0,4680,40.0,40,0,120,0,0,120,120,0.0,indefinite,0,0,0,0,120,40,0,40,0,0,0,quadratic,QBL,1183.0,1,0.0487804878049,1.0,0.325,0.975
QPLIB_3719,0,0,49,0,0,indefinite,371,0,28,21,7,min,133,63,False,511,0,7,0,Solution found by ALPHAECP,7,Stefan Vigerske,0,126,7.0,72,0,21,0,21,161,0,5.551115123e-17,linear,21,0,0,0,140,51,28,52,0,63,0,linear,LMQ,417188.8105,21,0.0434782608696,0.0612244897959,0.0,0.0
QPLIB_3725,0,0,824,0,0,indefinite,11828,0,1171,469,22,max,81,1726,False,11972,0,2,0,Solution found by SCIP,84,Stefan Vigerske,0,1726,9.809524,2021,0,0,0,469,1252,0,4.547473509e-13,linear,469,0,0,0,144,1552,536,1553,288,1726,0,linear,LMQ,85.44891308,469,0.00472912973268,0.00446622642681,0.0,0.0
QPLIB_3726,0,0,144,0,0,indefinite,7599,0,816,192,7,max,116,384,False,7752,0,5,0,,24,Stefan Vigerske,0,384,6.0,2382,0,0,0,192,932,0,,linear,192,0,0,0,153,2190,0,2191,144,384,0,linear,LMQ,,192,0.00349038882355,0.0138888888889,0.0,0.0
QPLIB_3727,0,0,1620,0,0,indefinite,4800,800,1600,800,41,min,20,2400,False,5620,0,1,0,Solution found by SCIP,820,Stefan Vigerske,0,2400,1.97561,1640,0,20,0,800,1620,0,2.220446049e-16,linear,800,0,0,0,820,840,1600,841,0,2400,0,linear,LMQ,209.2548902,800,0.00211403766147,0.00185185185185,0.0,0.0
